MovieID,Title,Year,Genres,Language,Country,Total Views
1360,Identification Of A Woman (Identificazione Di Una Donna),1982,Drama,German,USA,74810
1361,Paradise Lost: The Child Murders At Robin Hood Hills,1996,Documentary,Italian,India,90489
1362,"The Garden Of Finzi-Contini (Giardino Dei Finzi-Contini, Il)",1970,Drama,French,USA,91434
1363,The Preacher'S Wife,1996,Drama,Italian,USA,34022
1364,Zero Kelvin (Kjã¦Rlighetens Kjã¸Tere),1995,Action,Spanish,France,60151
1365,Ridicule,1996,Drama,French,India,12530
1366,The Crucible,1996,Drama,Italian,Canada,95661
1367,101 Dalmatians,1996,Children's|Comedy,Italian,USA,37963
1368,"The Forbidden Christ (Cristo Proibito, Il)",1950,Drama,German,Italy,92211
1369,I Can'T Sleep (J'Ai Pas Sommeil),1994,Drama|Thriller,English,Canada,74128
1370,Die Hard 2,1990,Action|Thriller,German,UK,73508
1371,Star Trek: The Motion Picture,1979,Action|Adventure|Sci-Fi,German,France,99109
1372,Star Trek Vi: The Undiscovered Country,1991,Action|Adventure|Sci-Fi,Spanish,France,5786
1373,Star Trek V: The Final Frontier,1989,Action|Adventure|Sci-Fi,German,Italy,72676
1374,Star Trek: The Wrath Of Khan,1982,Action|Adventure|Sci-Fi,French,UK,82845
1375,Star Trek Iii: The Search For Spock,1984,Action|Adventure|Sci-Fi,Italian,Italy,31440
1376,Star Trek Iv: The Voyage Home,1986,Action|Adventure|Sci-Fi,Italian,Italy,2113
1377,Batman Returns,1992,Action|Adventure|Comedy|Crime,Italian,Canada,1862
1378,Young Guns,1988,Action|Comedy|Western,French,USA,71677
1379,Young Guns Ii,1990,Action|Comedy|Western,German,Canada,33562
1380,Grease,1978,Comedy|Musical|Romance,Spanish,UK,63726
1381,Grease 2,1982,Comedy|Musical|Romance,English,Italy,41259
1382,Marked For Death,1990,Action|Drama,English,Italy,20224
1383,Adrenalin: Fear The Rush,1996,Action|Sci-Fi,Italian,UK,40577
1384,The Substance Of Fire,1996,Drama,French,India,48407
1385,Under Siege,1992,Action,Italian,USA,29838
1386,Terror In A Texas Town,1958,Western,French,Canada,52998
1387,Jaws,1975,Action|Horror,English,Canada,69086
1388,Jaws 2,1978,Action|Horror,German,Canada,1540
1389,Jaws 3-D,1983,Action|Horror,English,India,94548
1390,My Fellow Americans,1996,Comedy,German,UK,50605
1391,Mars Attacks!,1996,Action|Comedy|Sci-Fi|War,English,Canada,29240
1392,Citizen Ruth,1996,Comedy|Drama,English,UK,48159
1393,Jerry Maguire,1996,Drama|Romance,English,Italy,25227
1394,Raising Arizona,1987,Comedy,Italian,UK,51564
1395,Tin Men,1987,Comedy|Drama,German,USA,2321
1396,Sneakers,1992,Crime|Drama|Sci-Fi,English,UK,61919
1397,Bastard Out Of Carolina,1996,Drama,French,India,23500
1398,In Love And War,1996,Romance|War,Italian,Italy,15596
1399,Marvin'S Room,1996,Drama,Spanish,France,68442
1400,Somebody Is Waiting,1996,Drama,Spanish,Canada,89410
1401,Ghosts Of Mississippi,1996,Drama,French,France,13516
1404,Night Falls On Manhattan,1997,Crime|Drama,Spanish,UK,25477
1405,Beavis And Butt-Head Do America,1996,Animation|Comedy,German,France,35314
1406,La Cã©Rã©Monie,1995,Drama,English,UK,19588
1407,Scream,1996,Horror|Thriller,Spanish,India,6726
1408,The Last Of The Mohicans,1992,Action|Romance|War,French,USA,85617
1409,Michael,1996,Comedy|Romance,Spanish,Italy,3055
1410,The Evening Star,1996,Comedy|Drama,French,USA,52455
1411,Hamlet,1996,Drama,French,Canada,82105
1412,Some Mother'S Son,1996,Drama,Italian,UK,2920
1413,The Whole Wide World,1996,Drama,Italian,Canada,67616
1414,Mother,1996,Comedy,Spanish,Italy,63671
1415,"Thieves (Voleurs, Les)",1996,Crime|Drama|Romance,German,France,49454
1416,Evita,1996,Drama|Musical,French,Canada,58525
1417,The Portrait Of A Lady,1996,Drama,French,France,67198
1419,Walkabout,1971,Drama,German,UK,32445
1420,Message To Love: The Isle Of Wight Festival,1996,Documentary,English,USA,14088
1421,Grateful Dead,1995,Documentary,Italian,USA,22990
1422,Murder At 1600,1997,Mystery|Thriller,French,Italy,51251
1423,Hearts And Minds,1996,Drama,German,Italy,64909
1424,Inside,1996,Action,English,India,3312
1425,Fierce Creatures,1997,Comedy,Italian,France,93493
1426,Zeus And Roxanne,1997,Children's,Spanish,Canada,86042
1427,Turbulence,1997,Thriller,French,Canada,42849
1428,Angel Baby,1995,Drama,German,Italy,28392
1429,Jackie Chan'S First Strike,1996,Action,Italian,USA,12748
1430,Underworld,1997,Thriller,Italian,India,21158
1431,Beverly Hills Ninja,1997,Action|Comedy,German,Canada,88652
1432,Metro,1997,Action,Spanish,Canada,54187
1433,The Machine,1994,Comedy|Horror,German,India,34140
1434,The Stranger,1994,Action,English,France,25994
1436,Falling In Love Again,1980,Comedy,Italian,France,82044
1437,The Cement Garden,1993,Drama,Spanish,USA,99518
1438,Dante'S Peak,1997,Action|Thriller,Italian,USA,12341
1439,Meet Wally Sparks,1997,Comedy,French,USA,43822
1440,Amos & Andrew,1993,Comedy,German,UK,46541
1441,Benny & Joon,1993,Comedy|Romance,Spanish,UK,78487
1442,Prefontaine,1997,Drama,French,UK,97053
1443,A Tickle In The Heart,1996,Documentary,French,France,77874
1444,Guantanamera,1994,Comedy,Italian,UK,52414
1445,Mchale'S Navy,1997,Comedy|War,German,USA,96201
1446,Kolya,1996,Comedy,French,Italy,32199
1447,Gridlock'D,1997,Crime,French,Canada,5813
1448,Fire On The Mountain,1996,Documentary,Italian,France,19932
1449,Waiting For Guffman,1996,Comedy,English,Italy,18914
1450,Prisoner Of The Mountains (Kavkazsky Plennik),1996,War,German,USA,95115
1453,The Beautician And The Beast,1997,Comedy|Romance,Italian,USA,89143
1454,Suburbia,1997,Comedy,German,France,76013
1455,Hotel De Love,1996,Comedy|Romance,English,France,32652
1456,The Pest,1997,Comedy,French,Italy,1785
1457,Fools Rush In,1997,Comedy|Romance,Italian,Canada,56821
1458,Touch,1997,Romance,Spanish,India,60579
1459,Absolute Power,1997,Mystery|Thriller,Italian,USA,29420
1460,That Darn Cat!,1997,Children's|Comedy|Mystery,French,France,68574
1461,Vegas Vacation,1997,Comedy,French,Canada,79661
1462,Unforgotten: Twenty-Five Years After Willowbrook,1996,Documentary,English,USA,14758
1463,That Old Feeling,1997,Comedy|Romance,English,USA,9009
1464,Lost Highway,1997,Mystery,Spanish,UK,29480
1465,Rosewood,1997,Drama,Spanish,Canada,53663
1466,Donnie Brasco,1997,Crime|Drama,French,France,48420
1467,Salut Cousin!,1996,Comedy|Drama,Spanish,India,73524
1468,Booty Call,1997,Comedy|Romance,English,Italy,11932
1470,Rhyme & Reason,1997,Documentary,English,Canada,90351
1471,Boys Life 2,1997,Drama,Italian,Canada,29398
1472,City Of Industry,1997,Crime|Thriller,English,Italy,97084
1473,Best Men,1997,Action|Comedy|Crime|Drama,Spanish,UK,26715
1474,Jungle2Jungle (A.K.A. Jungle 2 Jungle),1997,Children's|Comedy,French,USA,61943
1475,Kama Sutra: A Tale Of Love,1996,Romance,Italian,UK,17002
1476,Private Parts,1997,Comedy|Drama,Italian,Canada,37881
1477,Love Jones,1997,Romance,Spanish,UK,77655
1479,The Saint,1997,Action|Romance|Thriller,English,USA,32267
1480,Smilla'S Sense Of Snow,1997,Action|Drama|Thriller,German,France,32770
1482,The Van,1996,Comedy|Drama,English,Italy,24166
1483,Crash,1996,Drama|Thriller,Italian,UK,98781
1484,The Daytrippers,1996,Mystery,French,UK,74651
1485,Liar Liar,1997,Comedy,French,Canada,77607
1486,The Quiet Room,1996,Drama,Spanish,India,4540
1487,Selena,1997,Drama|Musical,Italian,France,30005
1488,The Devil'S Own,1997,Action|Drama|Thriller|War,Italian,Italy,31957
1489,Cats Don'T Dance,1997,Animation|Children's|Musical,English,Canada,83639
1490,B*A*P*S,1997,Comedy,French,India,81899
1493,Love And Other Catastrophes,1996,Romance,English,India,56582
1494,The Sixth Man,1997,Comedy,German,Italy,43262
1495,Turbo: A Power Rangers Movie,1997,Action|Adventure|Children's,Spanish,USA,76774
1496,Anna Karenina,1997,Drama|Romance,Spanish,USA,15878
1497,Double Team,1997,Action,English,UK,71208
1498,Inventing The Abbotts,1997,Drama|Romance,Spanish,India,68701
1499,Anaconda,1997,Action|Adventure|Thriller,French,India,27797
1500,Grosse Pointe Blank,1997,Comedy|Crime,Italian,France,93842
1501,Keys To Tulsa,1997,Crime,English,USA,7473
1502,Kissed,1996,Romance,German,France,18634
1503,8 Heads In A Duffel Bag,1997,Comedy,English,UK,20920
1504,Hollow Reed,1996,Drama,Spanish,USA,5943
1507,Paradise Road,1997,Drama|War,Spanish,India,97352
1508,Traveller,1997,Drama,English,France,74209
1509,All Over Me,1997,Drama,Spanish,USA,46857
1510,A Brother'S Kiss,1997,Drama,Spanish,Italy,87369
1511,A Chef In Love,1996,Comedy,Italian,India,84825
1513,Romy And Michele'S High School Reunion,1997,Comedy,Spanish,Italy,86057
1514,Temptress Moon (Feng Yue),1996,Romance,French,Italy,55976
1515,Volcano,1997,Drama|Thriller,Spanish,USA,41168
1516,Children Of The Revolution,1996,Comedy,Italian,France,89718
1517,Austin Powers: International Man Of Mystery,1997,Comedy,German,Italy,9026
1518,Breakdown,1997,Action|Thriller,Italian,Italy,98819
1519,Broken English,1996,Drama,Spanish,UK,77958
1520,Commandments,1997,Romance,Spanish,USA,94529
1522,Ripe,1996,Drama,Italian,UK,70204
1523,"Truth Or Consequences, N.M.",1997,Action|Crime|Romance,German,Canada,83754
1524,The Turning,1992,Drama,Italian,Canada,29700
1525,Warriors Of Virtue,1997,Action|Adventure|Children's|Fantasy,Spanish,France,32127
1526,Fathers' Day,1997,Comedy,Spanish,USA,32212
1527,The Fifth Element,1997,Action|Sci-Fi,German,USA,74393
1528,Intimate Relations,1996,Comedy,French,Canada,70069
1529,Nowhere,1997,Drama,English,Italy,75343
1531,Losing Chase,1996,Drama,German,UK,39701
1532,Sprung,1997,Comedy,English,Italy,71739
1533,The Promise (La Promesse),1996,Drama,English,UK,66624
1534,Le Bonheur,1965,Drama,Spanish,France,95983
1535,Love! Valour! Compassion!,1997,Drama|Romance,French,France,54849
1537,Shall We Dance? (Shall We Dansu?),1996,Comedy,English,France,20805
1538,The Second Jungle Book: Mowgli & Baloo,1997,Adventure|Children's,German,Italy,76834
1539,Twin Town,1997,Comedy|Crime,French,UK,67623
1541,Addicted To Love,1997,Comedy|Romance,English,Canada,89348
1542,Brassed Off,1996,Comedy|Drama|Romance,Italian,UK,82689
1543,The Designated Mourner,1997,Drama,English,USA,23601
1544,The Lost World: Jurassic Park,1997,Action|Adventure|Sci-Fi|Thriller,Spanish,Canada,43117
1545,Ponette,1996,Drama,German,France,90970
1546,Schizopolis,1996,Comedy,English,UK,69390
1547,Shiloh,1997,Children's|Drama,German,India,51739
1548,The War At Home,1996,Drama,German,USA,14985
1549,Rough Magic,1995,Drama|Romance,French,Canada,39862
1550,Trial And Error,1997,Comedy|Romance,English,Italy,54861
1551,Buddy,1997,Adventure|Children's|Drama,French,USA,62912
1552,Con Air,1997,Action|Adventure|Thriller,French,France,23329
1553,Late Bloomers,1996,Comedy,Spanish,France,33136
1554,The Pillow Book,1995,Drama|Romance,German,UK,17624
1555,"To Have, Or Not",1995,Drama,German,India,70328
1556,Speed 2: Cruise Control,1997,Action|Romance|Thriller,Italian,Italy,43141
1557,Squeeze,1996,Drama,Italian,USA,18475
1558,Sudden Manhattan,1996,Comedy,German,India,21437
1559,The Next Step,1995,Drama,French,Canada,12963
1561,Wedding Bell Blues,1996,Comedy,German,Italy,85611
1562,Batman & Robin,1997,Action|Adventure|Crime,Italian,India,35295
1563,Dream With The Fishes,1997,Drama,Spanish,USA,14630
1564,Roseanna'S Grave (For Roseanna),1997,Comedy|Romance,German,USA,52815
1565,Head Above Water,1996,Comedy|Thriller,Spanish,Canada,73948
1566,Hercules,1997,Adventure|Animation|Children's|Comedy|Musical,English,UK,68190
1567,The Last Time I Committed Suicide,1997,Drama,French,USA,51264
1568,Murder And Murder,1996,Crime|Drama|Mystery,Italian,Canada,30895
1569,My Best Friend'S Wedding,1997,Comedy|Romance,Italian,Italy,27749
1570,Tetsuo Ii: Body Hammer,1992,Sci-Fi,French,Canada,19094
1571,When The Cats Away (Chacun Cherche Son Chat),1996,Comedy|Romance,French,India,30033
1572,Contempt (Le Mã©Pris),1963,Drama,German,UK,17870
1573,Face/Off,1997,Action|Sci-Fi|Thriller,French,UK,22309
1574,Fall,1997,Romance,English,UK,39901
1575,Gabbeh,1996,Drama,Spanish,USA,67277
1577,Mondo,1996,Drama,German,USA,29143
1578,The Innocent Sleep,1995,Crime,Spanish,Canada,48489
1579,For Ever Mozart,1996,Drama,Italian,France,11043
1580,Men In Black,1997,Action|Adventure|Comedy|Sci-Fi,Italian,India,25834
1581,Out To Sea,1997,Comedy,English,France,76343
1582,Wild America,1997,Adventure|Children's,German,UK,56649
1583,A Simple Wish,1997,Children's|Fantasy,German,India,7996
1584,Contact,1997,Drama|Sci-Fi,Spanish,India,42082
1585,Love Serenade,1996,Comedy,Spanish,Canada,99706
1586,G.I. Jane,1997,Action|Drama|War,French,France,43931
1587,Conan The Barbarian,1982,Action|Adventure,English,USA,37388
1588,George Of The Jungle,1997,Children's|Comedy,Spanish,Canada,70011
1589,Cop Land,1997,Crime|Drama|Mystery,French,UK,33810
1590,Event Horizon,1997,Action|Mystery|Sci-Fi|Thriller,Italian,India,9572
1591,Spawn,1997,Action|Adventure|Sci-Fi|Thriller,German,UK,21756
1592,Air Bud,1997,Children's|Comedy,Italian,USA,86818
1593,Picture Perfect,1997,Comedy|Romance,German,India,94003
1594,In The Company Of Men,1997,Drama,Spanish,Canada,4170
1595,Free Willy 3: The Rescue,1997,Adventure|Children's|Drama,German,Italy,53429
1596,Career Girls,1997,Drama,English,UK,20456
1597,Conspiracy Theory,1997,Action|Mystery|Romance|Thriller,German,USA,22789
1598,Desperate Measures,1998,Crime|Drama|Thriller,English,Canada,53077
1599,Steel,1997,Action,French,Canada,17807
1600,She'S So Lovely,1997,Drama|Romance,English,Canada,16735
1601,Hoodlum,1997,Crime|Drama|Film-Noir,French,Canada,15659
1602,Leave It To Beaver,1997,Comedy,German,France,72958
1603,Mimic,1997,Sci-Fi|Thriller,German,Canada,11949
1604,Money Talks,1997,Action|Comedy,Spanish,Canada,49582
1605,Excess Baggage,1997,Adventure|Romance,German,France,4102
1606,Kull The Conqueror,1997,Action|Adventure,German,UK,25757
1608,Air Force One,1997,Action|Thriller,Spanish,USA,3716
1609,187,1997,Drama,French,Italy,53079
1610,The Hunt For Red October,1990,Action|Thriller,French,France,93485
1611,My Own Private Idaho,1991,Drama,Spanish,UK,54774
1612,"Kiss Me, Guido",1997,Comedy,German,France,21174
1613,Star Maps,1997,Drama,French,Italy,28060
1614,In & Out,1997,Comedy,German,France,28383
1615,The Edge,1997,Adventure|Thriller,Italian,USA,30099
1616,The Peacemaker,1997,Action|Thriller|War,French,Italy,18782
1617,L.A. Confidential,1997,Crime|Film-Noir|Mystery|Thriller,Spanish,France,68166
1619,Seven Years In Tibet,1997,Drama|War,French,Canada,89728
1620,Kiss The Girls,1997,Crime|Drama|Thriller,Spanish,Canada,9761
1621,Soul Food,1997,Drama,French,India,17309
1622,Kicked In The Head,1997,Comedy|Drama,Spanish,India,16845
1623,Wishmaster,1997,Horror,English,USA,57273
1624,A Thousand Acres,1997,Drama,Italian,France,90408
1625,The Game,1997,Mystery|Thriller,Italian,France,74940
1626,Fire Down Below,1997,Action|Drama|Thriller,English,UK,96269
1627,U Turn,1997,Action|Crime|Mystery,German,India,67737
1628,The Locusts,1997,Drama,Spanish,USA,89380
1629,The Matchmaker,1997,Comedy|Romance,Italian,UK,9140
1630,The Lay Of The Land,1997,Comedy|Drama,French,Canada,38099
1631,The Assignment,1997,Thriller,Spanish,Italy,85830
1632,A Smile Like Yours,1997,Comedy|Romance,Spanish,Canada,3170
1633,Ulee'S Gold,1997,Drama,Italian,Canada,11597
1635,The Ice Storm,1997,Drama,French,UK,12864
1636,Stag,1997,Action|Thriller,English,Canada,85590
1639,Chasing Amy,1997,Drama|Romance,Italian,Italy,60465
1640,How To Be A Player,1997,Comedy,Italian,Canada,73682
1641,The Full Monty,1997,Comedy,French,USA,2013
1642,Indian Summer (A.K.A. Alive & Kicking),1996,Comedy|Drama,Spanish,France,80747
1643,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,Drama|Romance,English,France,63133
1644,I Know What You Did Last Summer,1997,Horror|Mystery|Thriller,French,France,37859
1645,The Devil'S Advocate,1997,Crime|Horror|Mystery|Thriller,Spanish,Italy,65249
1646,Rocket Man,1997,Comedy,German,Canada,49409
1647,Playing God,1997,Crime|Thriller,German,USA,94380
1648,The House Of Yes,1997,Comedy|Drama|Thriller,Spanish,France,44884
1649,"Fast, Cheap & Out Of Control",1997,Documentary,English,Italy,45162
1650,Washington Square,1997,Drama,German,Italy,73286
1651,Telling Lies In America,1997,Drama,Spanish,Canada,86264
1652,Year Of The Horse,1997,Documentary,English,Italy,20489
1653,Gattaca,1997,Drama|Sci-Fi|Thriller,Spanish,Canada,43624
1654,Fairytale: A True Story,1997,Children's|Drama|Fantasy,English,France,86831
1655,Phantoms,1998,Horror,French,UK,3286
1656,Swept From The Sea,1997,Romance,French,USA,88551
1657,Wonderland,1997,Documentary,English,Italy,98053
1658,A Life Less Ordinary,1997,Romance|Thriller,English,Canada,46645
1659,Hurricane Streets,1998,Drama,English,France,18199
1660,Eve'S Bayou,1997,Drama,Italian,USA,51918
1661,Switchback,1997,Thriller,French,USA,83705
1662,Gang Related,1997,Crime,English,India,99981
1663,Stripes,1981,Comedy,Spanish,India,85238
1664,Nã©Nette Et Boni,1996,Drama,French,India,91815
1665,Bean,1997,Comedy,German,UK,38391
1666,Hugo Pool,1997,Romance,Spanish,India,67532
1667,Mad City,1997,Action|Drama,French,France,99747
1668,One Night Stand,1997,Drama,Spanish,France,73415
1669,The Tango Lesson,1997,Romance,Italian,Italy,24063
1670,Welcome To Sarajevo,1997,Drama|War,Spanish,USA,48042
1671,Deceiver,1997,Crime,German,Canada,54383
1672,The Rainmaker,1997,Drama,German,Canada,2484
1673,Boogie Nights,1997,Drama,Spanish,France,83058
1674,Witness,1985,Drama|Romance|Thriller,French,Italy,87733
1675,Incognito,1997,Crime|Thriller,Italian,UK,63642
1676,Starship Troopers,1997,Action|Adventure|Sci-Fi|War,Spanish,USA,23600
1677,Critical Care,1997,Comedy,French,India,51966
1678,The Joy Luck Club,1993,Drama,French,UK,6519
1679,Chairman Of The Board,1998,Comedy,French,Italy,55226
1680,Sliding Doors,1998,Drama|Romance,English,UK,74363
1681,Mortal Kombat: Annihilation,1997,Action|Adventure,Spanish,France,69689
1682,The Truman Show,1998,Drama,English,Italy,31512
1683,The Wings Of The Dove,1997,Drama|Romance|Thriller,English,Canada,88582
1684,Mrs. Dalloway,1997,Romance,German,USA,75585
1685,"I Love You, I Love You Not",1996,Romance,English,India,72168
1686,Red Corner,1997,Crime|Thriller,French,UK,56999
1687,The Jackal,1997,Action|Thriller,French,USA,4352
1688,Anastasia,1997,Animation|Children's|Musical,German,USA,99443
1689,The Man Who Knew Too Little,1997,Comedy|Mystery,Spanish,France,54070
1690,Alien: Resurrection,1997,Action|Horror|Sci-Fi,English,Italy,70965
1692,Alien Escape,1995,Horror|Sci-Fi,German,India,74987
1693,Amistad,1997,Drama,English,Italy,5643
1694,The Apostle,1997,Drama,German,Italy,12567
1695,Artemisia,1997,Drama,German,India,16657
1696,Bent,1997,Drama|War,English,Italy,15393
1697,The Big Bang Theory,1994,Crime,Italian,India,42117
1698,Les Boys,1997,Comedy,French,France,44883
1699,The Butcher Boy,1998,Drama,Spanish,Italy,68111
1701,Deconstructing Harry,1997,Comedy|Drama,Spanish,USA,70100
1702,Flubber,1997,Children's|Comedy|Fantasy,Spanish,UK,14204
1703,For Richer Or Poorer,1997,Comedy,Spanish,India,9759
1704,Good Will Hunting,1997,Drama,Spanish,UK,97166
1705,Guy,1996,Drama,Spanish,USA,35810
1706,Harlem River Drive,1996,Drama,Italian,USA,13347
1707,Home Alone 3,1997,Children's|Comedy,Spanish,Canada,54537
1708,Ill Gotten Gains,1997,Drama,Spanish,Canada,19543
1709,Legal Deceit,1997,Thriller,English,India,98021
1710,Man Of Her Dreams,1996,Drama,French,UK,69719
1711,Midnight In The Garden Of Good And Evil,1997,Comedy|Crime|Drama|Mystery,English,UK,15999
